security,date,value
VTI,2004-11-23,42.5687
VTI,2004-11-24,42.8136
VTI,2004-11-26,42.8136
VTI,2004-11-29,42.7209
VTI,2004-11-30,42.6281
VTI,2004-12-01,43.1809
VTI,2004-12-02,43.1586
VTI,2004-12-03,43.1661
VTI,2004-12-06,43.1401
VTI,2004-12-07,42.7171
VTI,2004-12-08,42.8878
VTI,2004-12-09,43.0881
VTI,2004-12-10,43.0362
VTI,2004-12-13,43.4443
VTI,2004-12-14,43.6372
VTI,2004-12-15,43.7782
VTI,2004-12-16,43.7040
VTI,2004-12-17,43.4814
VTI,2004-12-20,43.4035
VTI,2004-12-21,43.8079
VTI,2004-12-22,43.9711
VTI,2004-12-23,44.0194
VTI,2004-12-27,43.8097
VTI,2004-12-28,44.1758
VTI,2004-12-29,44.2392
VTI,2004-12-30,44.2019
VTI,2004-12-31,44.0899
VTI,2005-01-03,43.7724
VTI,2005-01-04,43.1892
VTI,2005-01-05,42.8910
VTI,2005-01-06,43.0964
VTI,2005-01-07,42.9582
VTI,2005-01-10,43.1300
VTI,2005-01-11,42.8686
VTI,2005-01-12,43.0590
VTI,2005-01-13,42.7229
VTI,2005-01-14,42.9134
VTI,2005-01-18,43.3802
VTI,2005-01-19,42.9918
VTI,2005-01-20,42.7304
VTI,2005-01-21,42.5100
VTI,2005-01-24,42.2822
VTI,2005-01-25,42.3905
VTI,2005-01-26,42.6519
VTI,2005-01-27,42.7117
VTI,2005-01-28,42.5548
VTI,2005-01-31,42.9881
VTI,2005-02-01,43.2308
VTI,2005-02-02,43.4288
VTI,2005-02-03,43.3242
VTI,2005-02-04,43.7537
VTI,2005-02-07,43.7350
VTI,2005-02-08,43.8097
VTI,2005-02-09,43.3989
VTI,2005-02-10,43.5483
VTI,2005-02-11,43.9031
VTI,2005-02-14,43.9143
VTI,2005-02-15,44.0712
VTI,2005-02-16,44.0787
VTI,2005-02-17,43.7911
VTI,2005-02-18,43.7724
VTI,2005-02-22,43.1113
VTI,2005-02-23,43.3392
VTI,2005-02-24,43.6678
VTI,2005-02-25,44.1048
VTI,2005-02-28,43.8844
VTI,2005-03-01,44.1347
VTI,2005-03-02,44.0973
VTI,2005-03-03,44.1459
VTI,2005-03-04,44.5903
VTI,2005-03-07,44.7024
VTI,2005-03-08,44.4185
VTI,2005-03-09,44.0152
VTI,2005-03-10,43.9367
VTI,2005-03-11,43.7948
VTI,2005-03-14,44.0114
VTI,2005-03-15,43.7799
VTI,2005-03-16,43.4026
VTI,2005-03-17,43.4549
VTI,2005-03-18,43.3616
VTI,2005-03-21,43.2271
VTI,2005-03-22,42.8574
VTI,2005-03-23,42.8237
VTI,2005-03-24,42.8342
VTI,2005-03-28,42.8717
VTI,2005-03-29,42.5118
VTI,2005-03-30,43.0891
VTI,2005-03-31,43.0629
VTI,2005-04-01,42.8792
VTI,2005-04-04,43.0217
VTI,2005-04-05,43.1566
VTI,2005-04-06,43.2541
VTI,2005-04-07,43.4903
VTI,2005-04-08,43.1154
VTI,2005-04-11,43.0816
VTI,2005-04-12,43.3028
VTI,2005-04-13,42.8342
VTI,2005-04-14,42.3281
VTI,2005-04-15,41.6532
VTI,2005-04-18,41.8032
VTI,2005-04-19,42.1556
VTI,2005-04-20,41.5557
VTI,2005-04-21,42.3618
VTI,2005-04-22,42.0656
VTI,2005-04-25,42.4780
VTI,2005-04-26,42.0206
VTI,2005-04-27,42.1743
VTI,2005-04-28,41.6157
VTI,2005-04-29,42.1144
VTI,2005-05-02,42.3281
VTI,2005-05-03,42.4593
VTI,2005-05-04,42.8230
VTI,2005-05-05,42.7442
VTI,2005-05-06,42.7330
VTI,2005-05-09,42.9692
VTI,2005-05-10,42.5793
VTI,2005-05-11,42.7930
VTI,2005-05-12,42.3056
VTI,2005-05-13,42.1256
VTI,2005-05-16,42.5455
VTI,2005-05-17,42.8379
VTI,2005-05-18,43.3553
VTI,2005-05-19,43.5503
VTI,2005-05-20,43.4903
VTI,2005-05-23,43.7153
VTI,2005-05-24,43.7153
VTI,2005-05-25,43.5540
VTI,2005-05-26,43.8015
VTI,2005-05-27,43.8690
VTI,2005-05-31,43.7490
VTI,2005-06-01,44.1127
VTI,2005-06-02,44.1801
VTI,2005-06-03,43.9252
VTI,2005-06-06,43.9964
VTI,2005-06-07,44.0264
VTI,2005-06-08,43.9252
VTI,2005-06-09,44.1539
VTI,2005-06-10,44.0977
VTI,2005-06-13,44.1989
VTI,2005-06-14,44.3489
VTI,2005-06-15,44.4088
VTI,2005-06-16,44.6151
VTI,2005-06-17,44.8063
VTI,2005-06-20,44.8025
VTI,2005-06-21,44.7163
VTI,2005-06-22,44.8025
VTI,2005-06-23,44.2589
VTI,2005-06-24,43.8840
VTI,2005-06-27,43.9263
VTI,2005-06-28,44.3740
VTI,2005-06-29,44.2988
VTI,2005-06-30,44.0806
VTI,2005-07-01,44.2423
VTI,2005-07-05,44.6261
VTI,2005-07-06,44.2837
VTI,2005-07-07,44.4116
VTI,2005-07-08,44.9571
VTI,2005-07-11,45.2769
VTI,2005-07-12,45.3522
VTI,2005-07-13,45.4086
VTI,2005-07-14,45.4537
VTI,2005-07-15,45.4914
VTI,2005-07-18,45.3033
VTI,2005-07-19,45.6005
VTI,2005-07-20,45.7472
VTI,2005-07-21,45.4688
VTI,2005-07-22,45.7773
VTI,2005-07-25,45.6644
VTI,2005-07-26,45.7209
VTI,2005-07-27,45.9014
VTI,2005-07-28,46.2175
VTI,2005-07-29,46.0105
VTI,2005-08-01,45.9466
VTI,2005-08-02,46.2287
VTI,2005-08-03,46.2664
VTI,2005-08-04,45.8563
VTI,2005-08-05,45.5027
VTI,2005-08-08,45.3522
VTI,2005-08-09,45.5854
VTI,2005-08-10,45.6531
VTI,2005-08-11,45.8751
VTI,2005-08-12,45.5929
VTI,2005-08-15,45.8262
VTI,2005-08-16,45.2280
VTI,2005-08-17,45.2243
VTI,2005-08-18,45.1754
VTI,2005-08-19,45.3334
VTI,2005-08-22,45.2920
VTI,2005-08-23,45.2318
VTI,2005-08-24,44.9346
VTI,2005-08-25,45.0775
VTI,2005-08-26,44.7690
VTI,2005-08-29,45.0813
VTI,2005-08-30,44.9308
VTI,2005-08-31,45.5102
VTI,2005-09-01,45.5064
VTI,2005-09-02,45.3898
VTI,2005-09-06,45.9165
VTI,2005-09-07,46.0670
VTI,2005-09-08,45.9052
VTI,2005-09-09,46.2175
VTI,2005-09-12,46.2287
VTI,2005-09-13,45.9353
VTI,2005-09-14,45.7472
VTI,2005-09-15,45.7585
VTI,2005-09-16,46.0707
VTI,2005-09-19,45.9014
VTI,2005-09-20,45.4500
VTI,2005-09-21,45.0173
VTI,2005-09-22,45.1716
VTI,2005-09-23,45.2619
VTI,2005-09-26,45.3183
VTI,2005-09-27,45.3183
VTI,2005-09-28,45.3599
VTI,2005-09-29,45.7379
VTI,2005-09-30,45.8664
VTI,2005-10-03,45.8929
VTI,2005-10-04,45.3334
VTI,2005-10-05,44.6341
VTI,2005-10-06,44.4527
VTI,2005-10-07,44.6115
VTI,2005-10-10,44.2221
VTI,2005-10-11,44.0709
VTI,2005-10-12,43.7421
VTI,2005-10-13,43.7080
VTI,2005-10-14,44.1730
VTI,2005-10-17,44.2902
VTI,2005-10-18,43.8403
VTI,2005-10-19,44.4829
VTI,2005-10-20,43.8177
VTI,2005-10-21,44.0293
VTI,2005-10-24,44.7627
VTI,2005-10-25,44.6530
VTI,2005-10-26,44.4867
VTI,2005-10-27,43.9008
VTI,2005-10-28,44.5888
VTI,2005-10-31,44.7929
VTI,2005-11-01,44.8761
VTI,2005-11-02,45.4166
VTI,2005-11-03,45.5829
VTI,2005-11-04,45.5791
VTI,2005-11-07,45.6131
VTI,2005-11-08,45.5867
VTI,2005-11-09,45.6963
VTI,2005-11-10,45.9685
VTI,2005-11-11,46.1726
VTI,2005-11-14,46.0781
VTI,2005-11-15,45.8966
VTI,2005-11-16,45.9836
VTI,2005-11-17,46.4145
VTI,2005-11-18,46.7131
VTI,2005-11-21,46.9210
VTI,2005-11-22,47.1818
VTI,2005-11-23,47.4011
VTI,2005-11-25,47.4653
VTI,2005-11-28,47.0382
VTI,2005-11-29,47.0458
VTI,2005-11-30,46.8605
VTI,2005-12-01,47.4464
VTI,2005-12-02,47.4616
VTI,2005-12-05,47.3557
VTI,2005-12-06,47.3482
VTI,2005-12-07,47.1478
VTI,2005-12-08,47.1554
VTI,2005-12-09,47.2650
VTI,2005-12-12,47.3444
VTI,2005-12-13,47.6128
VTI,2005-12-14,47.7073
VTI,2005-12-15,47.5863
VTI,2005-12-16,47.5296
VTI,2005-12-19,47.1289
VTI,2005-12-20,47.1667
VTI,2005-12-21,47.3368
VTI,2005-12-22,47.5561
VTI,2005-12-23,47.5863
VTI,2005-12-27,47.1524
VTI,2005-12-28,47.2208
VTI,2005-12-29,47.0459
VTI,2005-12-30,46.8711
VTI,2006-01-03,47.5628
VTI,2006-01-04,47.9087
VTI,2006-01-05,47.8783
VTI,2006-01-06,48.3495
VTI,2006-01-09,48.5281
VTI,2006-01-10,48.5965
VTI,2006-01-11,48.7334
VTI,2006-01-12,48.4559
VTI,2006-01-13,48.5087
VTI,2006-01-17,48.3381
VTI,2006-01-18,48.1519
VTI,2006-01-19,48.4521
VTI,2006-01-20,47.6008
VTI,2006-01-23,47.7414
VTI,2006-01-24,47.8859
VTI,2006-01-25,47.7794
VTI,2006-01-26,48.1861
VTI,2006-01-27,48.5699
VTI,2006-01-30,48.6193
VTI,2006-01-31,48.3799
VTI,2006-02-01,48.5661
VTI,2006-02-02,48.1329
VTI,2006-02-03,47.8973
VTI,2006-02-06,48.0113
VTI,2006-02-07,47.5438
VTI,2006-02-08,47.8859
VTI,2006-02-09,47.7946
VTI,2006-02-10,47.8927
VTI,2006-02-13,47.6768
VTI,2006-02-14,48.1291
VTI,2006-02-15,48.3115
VTI,2006-02-16,48.6881
VTI,2006-02-17,48.6307
VTI,2006-02-21,48.4939
VTI,2006-02-22,48.8740
VTI,2006-02-23,48.7524
VTI,2006-02-24,48.8284
VTI,2006-02-27,48.9690
VTI,2006-02-28,48.4863
VTI,2006-03-01,48.9120
VTI,2006-03-02,48.8778
VTI,2006-03-03,48.7980
VTI,2006-03-06,48.4407
VTI,2006-03-07,48.2431
VTI,2006-03-08,48.3799
VTI,2006-03-09,48.1215
VTI,2006-03-10,48.4977
VTI,2006-03-13,48.6155
VTI,2006-03-14,49.1172
VTI,2006-03-15,49.3376
VTI,2006-03-16,49.4440
VTI,2006-03-17,49.4820
VTI,2006-03-20,49.3779
VTI,2006-03-21,49.1032
VTI,2006-03-22,49.4008
VTI,2006-03-23,49.3894
VTI,2006-03-24,49.4542
VTI,2006-03-27,49.4199
VTI,2006-03-28,49.1291
VTI,2006-03-29,49.5878
VTI,2006-03-30,49.4542
VTI,2006-03-31,49.4809
VTI,2006-04-03,49.4275
VTI,2006-04-04,49.7137
VTI,2006-04-05,49.8969
VTI,2006-04-06,49.8736
VTI,2006-04-07,49.3398
VTI,2006-04-10,49.4046
VTI,2006-04-11,48.9582
VTI,2006-04-12,49.0574
VTI,2006-04-13,49.0459
VTI,2006-04-17,48.9696
VTI,2006-04-18,49.8129
VTI,2006-04-19,49.9617
VTI,2006-04-20,50.0304
VTI,2006-04-21,50.0075
VTI,2006-04-24,49.8625
VTI,2006-04-25,49.7023
VTI,2006-04-26,49.7137
VTI,2006-04-27,49.8587
VTI,2006-04-28,49.9541
VTI,2006-05-01,49.7137
VTI,2006-05-02,50.0075
VTI,2006-05-03,49.8626
VTI,2006-05-04,50.0953
VTI,2006-05-05,50.5227
VTI,2006-05-08,50.5685
VTI,2006-05-09,50.5647
VTI,2006-05-10,50.4960
VTI,2006-05-11,49.8435
VTI,2006-05-12,49.1757
VTI,2006-05-15,49.2291
VTI,2006-05-16,49.0726
VTI,2006-05-17,48.1759
VTI,2006-05-18,47.9508
VTI,2006-05-19,48.2217
VTI,2006-05-22,47.9355
VTI,2006-05-23,47.5615
VTI,2006-05-24,47.7256
VTI,2006-05-25,48.3858
VTI,2006-05-26,48.6605
VTI,2006-05-30,47.7790
VTI,2006-05-31,48.3438
VTI,2006-06-01,48.9582
VTI,2006-06-02,49.0536
VTI,2006-06-05,48.2293
VTI,2006-06-06,48.0107
VTI,2006-06-07,47.6989
VTI,2006-06-08,47.6531
VTI,2006-06-09,47.6989
VTI,2006-06-12,46.8480
VTI,2006-06-13,46.2908
VTI,2006-06-14,46.5847
VTI,2006-06-15,47.6608
VTI,2006-06-16,47.4127
VTI,2006-06-19,46.9357
VTI,2006-06-20,46.9472
VTI,2006-06-21,47.4700
VTI,2006-06-22,47.2105
VTI,2006-06-23,47.2830
VTI,2006-06-26,47.5138
VTI,2006-06-27,47.0616
VTI,2006-06-28,47.3950
VTI,2006-06-29,48.4298
VTI,2006-06-30,48.4068
VTI,2006-07-03,48.7785
VTI,2006-07-05,48.3800
VTI,2006-07-06,48.5371
VTI,2006-07-07,48.1347
VTI,2006-07-10,48.1922
VTI,2006-07-11,48.3685
VTI,2006-07-12,47.8511
VTI,2006-07-13,47.1383
VTI,2006-07-14,46.8623
VTI,2006-07-17,46.7819
VTI,2006-07-18,46.9390
VTI,2006-07-19,47.7131
VTI,2006-07-20,47.2264
VTI,2006-07-21,46.8508
VTI,2006-07-24,47.7629
VTI,2006-07-25,47.9239
VTI,2006-07-26,48.0542
VTI,2006-07-27,47.9316
VTI,2006-07-28,48.3531
VTI,2006-07-31,48.3493
VTI,2006-08-01,48.1002
VTI,2006-08-02,48.4030
VTI,2006-08-03,48.5103
VTI,2006-08-04,48.4873
VTI,2006-08-07,48.3263
VTI,2006-08-08,48.1025
VTI,2006-08-09,47.8588
VTI,2006-08-10,48.0427
VTI,2006-08-11,47.8932
VTI,2006-08-14,47.9814
VTI,2006-08-15,48.5946
VTI,2006-08-16,49.0698
VTI,2006-08-17,49.1809
VTI,2006-08-18,49.3764
VTI,2006-08-21,49.1886
VTI,2006-08-22,49.2039
VTI,2006-08-23,48.9740
VTI,2006-08-24,48.9625
VTI,2006-08-25,48.9816
VTI,2006-08-28,49.2652
VTI,2006-08-29,49.3610
VTI,2006-08-30,49.4684
VTI,2006-08-31,49.4607
VTI,2006-09-01,49.7481
VTI,2006-09-05,49.8478
VTI,2006-09-06,49.3151
VTI,2006-09-07,49.1311
VTI,2006-09-08,49.2307
VTI,2006-09-11,49.2461
VTI,2006-09-12,49.8053
VTI,2006-09-13,50.0700
VTI,2006-09-14,49.9627
VTI,2006-09-15,50.0815
VTI,2006-09-18,50.1543
VTI,2006-09-19,49.9896
VTI,2006-09-20,50.2885
VTI,2006-09-21,49.9742
VTI,2006-09-22,49.8478
VTI,2006-09-25,50.2728
VTI,2006-09-26,50.6229
VTI,2006-09-27,50.6845
VTI,2006-09-28,50.7346
VTI,2006-09-29,50.5883
VTI,2006-10-02,50.4344
VTI,2006-10-03,50.5113
VTI,2006-10-04,51.0462
VTI,2006-10-05,51.2925
VTI,2006-10-06,51.1924
VTI,2006-10-09,51.2386
VTI,2006-10-10,51.3579
VTI,2006-10-11,51.2655
VTI,2006-10-12,51.7773
VTI,2006-10-13,51.9581
VTI,2006-10-16,52.1005
VTI,2006-10-17,51.8966
VTI,2006-10-18,51.9697
VTI,2006-10-19,52.0268
VTI,2006-10-20,52.0120
VTI,2006-10-23,52.2352
VTI,2006-10-24,52.3622
VTI,2006-10-25,52.5353
VTI,2006-10-26,52.8124
VTI,2006-10-27,52.4084
VTI,2006-10-30,52.4276
VTI,2006-10-31,52.4122
VTI,2006-11-01,51.9389
VTI,2006-11-02,51.9081
VTI,2006-11-03,51.9004
VTI,2006-11-06,52.4776
VTI,2006-11-07,52.6585
VTI,2006-11-08,52.7931
VTI,2006-11-09,52.5046
VTI,2006-11-10,52.6238
VTI,2006-11-13,52.7431
VTI,2006-11-14,53.1548
VTI,2006-11-15,53.3548
VTI,2006-11-16,53.4704
VTI,2006-11-17,53.4434
VTI,2006-11-20,53.4742
VTI,2006-11-21,53.6127
VTI,2006-11-22,53.7628
VTI,2006-11-24,53.6050
VTI,2006-11-27,52.7547
VTI,2006-11-28,52.9548
VTI,2006-11-29,53.4973
VTI,2006-11-30,53.5820
VTI,2006-12-01,53.4319
VTI,2006-12-04,53.9552
VTI,2006-12-05,54.1514
VTI,2006-12-06,54.1207
VTI,2006-12-07,53.8782
VTI,2006-12-08,53.9706
VTI,2006-12-11,54.0860
VTI,2006-12-12,54.0002
VTI,2006-12-13,54.0937
VTI,2006-12-14,54.5055
VTI,2006-12-15,54.5208
VTI,2006-12-18,54.2977
VTI,2006-12-19,54.3746
VTI,2006-12-20,54.3515
VTI,2006-12-21,54.1399
VTI,2006-12-22,53.8367
VTI,2006-12-26,54.1654
VTI,2006-12-27,54.5213
VTI,2006-12-28,54.4439
VTI,2006-12-29,54.2273
VTI,2007-01-03,54.1268
VTI,2007-01-04,54.2351
VTI,2007-01-05,53.8058
VTI,2007-01-08,54.0030
VTI,2007-01-09,54.0030
VTI,2007-01-10,54.1229
VTI,2007-01-11,54.5329
VTI,2007-01-12,54.8925
VTI,2007-01-16,54.7881
VTI,2007-01-17,54.8268
VTI,2007-01-18,54.5329
VTI,2007-01-19,54.7456
VTI,2007-01-22,54.5290
VTI,2007-01-23,54.6837
VTI,2007-01-24,55.1671
VTI,2007-01-25,54.5483
VTI,2007-01-26,54.5135
VTI,2007-01-29,54.5251
VTI,2007-01-30,54.8384
VTI,2007-01-31,55.2368
VTI,2007-02-01,55.5539
VTI,2007-02-02,55.6235
VTI,2007-02-05,55.6893
VTI,2007-02-06,55.6931
VTI,2007-02-07,55.8749
VTI,2007-02-08,55.8053
VTI,2007-02-09,55.3837
VTI,2007-02-12,55.1865
VTI,2007-02-13,55.6545
VTI,2007-02-14,56.0257
VTI,2007-02-15,56.0373
VTI,2007-02-16,56.0760
VTI,2007-02-20,56.2423
VTI,2007-02-21,56.2655
VTI,2007-02-22,56.2462
VTI,2007-02-23,56.0644
VTI,2007-02-26,55.9909
VTI,2007-02-27,53.9140
VTI,2007-02-28,54.3395
VTI,2007-03-01,54.1848
VTI,2007-03-02,53.4113
VTI,2007-03-05,52.7924
VTI,2007-03-06,53.6820
VTI,2007-03-07,53.6394
VTI,2007-03-08,54.0881
VTI,2007-03-09,54.1074
VTI,2007-03-12,54.2505
VTI,2007-03-13,53.2759
VTI,2007-03-14,53.5466
VTI,2007-03-15,53.7593
VTI,2007-03-16,53.5273
VTI,2007-03-19,54.1384
VTI,2007-03-20,54.4942
VTI,2007-03-21,55.3644
VTI,2007-03-22,55.3953
VTI,2007-03-23,55.5036
VTI,2007-03-26,55.4112
VTI,2007-03-27,55.1898
VTI,2007-03-28,54.8286
VTI,2007-03-29,54.9800
VTI,2007-03-30,54.9490
VTI,2007-04-02,55.0849
VTI,2007-04-03,55.5860
VTI,2007-04-04,55.6442
VTI,2007-04-05,55.7996
VTI,2007-04-09,55.8656
VTI,2007-04-10,56.0210
VTI,2007-04-11,55.6637
VTI,2007-04-12,56.0288
VTI,2007-04-13,56.2152
VTI,2007-04-16,56.7823
VTI,2007-04-17,56.8716
VTI,2007-04-18,56.9221
VTI,2007-04-19,56.8172
VTI,2007-04-20,57.3222
VTI,2007-04-23,57.2095
VTI,2007-04-24,57.2018
VTI,2007-04-25,57.7106
VTI,2007-04-26,57.7300
VTI,2007-04-27,57.6679
VTI,2007-04-30,57.1575
VTI,2007-05-01,57.2872
VTI,2007-05-02,57.7106
VTI,2007-05-03,57.9669
VTI,2007-05-04,58.1379
VTI,2007-05-07,58.2311
VTI,2007-05-08,58.1728
VTI,2007-05-09,58.3787
VTI,2007-05-10,57.6446
VTI,2007-05-11,58.1845
VTI,2007-05-14,58.0097
VTI,2007-05-15,57.8543
VTI,2007-05-16,58.3515
VTI,2007-05-17,58.2117
VTI,2007-05-18,58.6467
VTI,2007-05-21,58.8133
VTI,2007-05-22,58.8059
VTI,2007-05-23,58.7749
VTI,2007-05-24,58.1728
VTI,2007-05-25,58.4564
VTI,2007-05-29,58.6001
VTI,2007-05-30,59.1943
VTI,2007-05-31,59.2876
VTI,2007-06-01,59.5284
VTI,2007-06-04,59.6255
VTI,2007-06-05,59.3225
VTI,2007-06-06,58.7166
VTI,2007-06-07,57.5591
VTI,2007-06-08,58.3473
VTI,2007-06-11,58.4175
VTI,2007-06-12,57.6989
VTI,2007-06-13,58.6001
VTI,2007-06-14,59.0196
VTI,2007-06-15,59.3342
VTI,2007-06-18,59.2409
VTI,2007-06-19,59.4041
VTI,2007-06-20,58.9885
VTI,2007-06-21,58.9147
VTI,2007-06-22,58.4175
VTI,2007-06-25,58.0062
VTI,2007-06-26,57.5344
VTI,2007-06-27,58.3844
VTI,2007-06-28,58.3766
VTI,2007-06-29,58.2440
VTI,2007-07-02,58.9186
VTI,2007-07-03,59.1720
VTI,2007-07-05,59.1408
VTI,2007-07-06,59.4683
VTI,2007-07-09,59.4371
VTI,2007-07-10,58.6222
VTI,2007-07-11,59.0511
VTI,2007-07-12,59.9440
VTI,2007-07-13,60.1234
VTI,2007-07-16,60.0805
VTI,2007-07-17,60.0454
VTI,2007-07-18,59.9089
VTI,2007-07-19,60.0532
VTI,2007-07-20,59.5151
VTI,2007-07-23,59.6321
VTI,2007-07-24,58.5871
VTI,2007-07-25,58.5988
VTI,2007-07-26,57.2108
VTI,2007-07-27,56.1346
VTI,2007-07-30,56.9651
VTI,2007-07-31,56.1853
VTI,2007-08-01,56.5167
VTI,2007-08-02,56.9963
VTI,2007-08-03,55.5147
VTI,2007-08-06,56.4505
VTI,2007-08-07,56.8755
VTI,2007-08-08,57.7332
VTI,2007-08-09,56.1658
VTI,2007-08-10,56.0372
VTI,2007-08-13,56.1463
VTI,2007-08-14,55.1677
VTI,2007-08-15,54.4307
VTI,2007-08-16,54.7817
VTI,2007-08-17,55.7798
VTI,2007-08-20,55.8968
VTI,2007-08-21,55.9046
VTI,2007-08-22,56.6844
VTI,2007-08-23,56.5947
VTI,2007-08-24,57.2576
VTI,2007-08-27,56.6610
VTI,2007-08-28,55.4991
VTI,2007-08-29,56.6025
VTI,2007-08-30,56.4544
VTI,2007-08-31,57.0119
VTI,2007-09-04,57.6748
VTI,2007-09-05,57.1679
VTI,2007-09-06,57.3394
VTI,2007-09-07,56.5089
VTI,2007-09-10,56.2672
VTI,2007-09-11,57.0041
VTI,2007-09-12,57.1991
VTI,2007-09-13,57.4135
VTI,2007-09-14,57.3979
VTI,2007-09-17,57.1601
VTI,2007-09-18,58.7548
VTI,2007-09-19,59.1798
VTI,2007-09-20,58.8211
VTI,2007-09-21,58.9614
VTI,2007-09-24,58.7946
VTI,2007-09-25,58.6575
VTI,2007-09-26,59.0882
VTI,2007-09-27,59.4133
VTI,2007-09-28,59.2057
VTI,2007-10-01,59.9693
VTI,2007-10-02,59.8714
VTI,2007-10-03,59.7774
VTI,2007-10-04,59.8910
VTI,2007-10-05,60.5410
VTI,2007-10-08,60.4627
VTI,2007-10-09,60.8856
VTI,2007-10-10,60.7681
VTI,2007-10-11,60.4235
VTI,2007-10-12,60.7250
VTI,2007-10-15,60.2512
VTI,2007-10-16,59.8244
VTI,2007-10-17,59.8675
VTI,2007-10-18,59.8831
VTI,2007-10-19,58.3443
VTI,2007-10-22,58.6301
VTI,2007-10-23,59.0491
VTI,2007-10-24,59.0099
VTI,2007-10-25,58.9708
VTI,2007-10-26,59.6795
VTI,2007-10-29,59.9184
VTI,2007-10-30,59.4916
VTI,2007-10-31,60.2669
VTI,2007-11-01,58.7397
VTI,2007-11-02,58.7280
VTI,2007-11-05,58.2659
VTI,2007-11-06,59.0726
VTI,2007-11-07,57.4436
VTI,2007-11-08,57.3692
VTI,2007-11-09,56.6135
VTI,2007-11-12,55.8774
VTI,2007-11-13,57.5102
VTI,2007-11-14,57.3105
VTI,2007-11-15,56.4843
VTI,2007-11-16,56.7075
VTI,2007-11-19,55.7795
VTI,2007-11-20,55.9948
VTI,2007-11-21,55.0159
VTI,2007-11-23,55.8382
VTI,2007-11-26,54.7457
VTI,2007-11-27,55.4153
VTI,2007-11-28,57.1108
VTI,2007-11-29,57.1367
VTI,2007-11-30,57.5415
VTI,2007-12-03,57.1930
VTI,2007-12-04,56.8250
VTI,2007-12-05,57.6747
VTI,2007-12-06,58.5087
VTI,2007-12-07,58.5792
VTI,2007-12-10,59.0804
VTI,2007-12-11,57.4711
VTI,2007-12-12,57.8352
VTI,2007-12-13,57.8430
VTI,2007-12-14,57.0521
VTI,2007-12-17,56.1789
VTI,2007-12-18,56.5822
VTI,2007-12-19,56.5234
VTI,2007-12-20,56.9154
VTI,2007-12-21,57.7933
VTI,2007-12-24,58.3326
VTI,2007-12-26,58.3798
VTI,2007-12-27,57.6476
VTI,2007-12-28,57.4272
VTI,2007-12-31,57.1398
VTI,2008-01-02,56.4627
VTI,2008-01-03,56.3958
VTI,2008-01-04,54.8881
VTI,2008-01-07,54.9156
VTI,2008-01-08,53.9315
VTI,2008-01-09,54.5023
VTI,2008-01-10,54.8605
VTI,2008-01-11,54.3448
VTI,2008-01-14,54.8684
VTI,2008-01-15,53.5378
VTI,2008-01-16,53.2150
VTI,2008-01-17,51.7506
VTI,2008-01-18,51.4002
VTI,2008-01-22,50.8294
VTI,2008-01-23,52.1600
VTI,2008-01-24,52.4946
VTI,2008-01-25,51.7309
VTI,2008-01-28,52.8135
VTI,2008-01-29,53.0300
VTI,2008-01-30,52.5497
VTI,2008-01-31,53.6165
VTI,2008-02-01,54.4826
VTI,2008-02-04,53.8370
VTI,2008-02-05,52.3096
VTI,2008-02-06,51.9120
VTI,2008-02-07,52.3883
VTI,2008-02-08,52.0813
VTI,2008-02-11,52.3844
VTI,2008-02-12,52.8686
VTI,2008-02-13,53.4709
VTI,2008-02-14,52.7780
VTI,2008-02-15,52.7899
VTI,2008-02-19,52.9591
VTI,2008-02-20,53.2071
VTI,2008-02-21,52.6127
VTI,2008-02-22,52.8568
VTI,2008-02-25,53.7425
VTI,2008-02-26,54.0889
VTI,2008-02-27,54.0023
VTI,2008-02-28,53.4591
VTI,2008-02-29,52.2781
VTI,2008-03-03,52.0931
VTI,2008-03-04,51.9277
VTI,2008-03-05,52.2190
VTI,2008-03-06,51.1365
VTI,2008-03-07,50.5854
VTI,2008-03-10,49.8138
VTI,2008-03-11,51.5774
VTI,2008-03-12,51.0853
VTI,2008-03-13,51.4160
VTI,2008-03-14,50.4712
VTI,2008-03-17,49.8886
VTI,2008-03-18,51.9632
VTI,2008-03-19,50.5735
VTI,2008-03-20,51.6325
VTI,2008-03-24,52.7505
VTI,2008-03-25,52.8265
VTI,2008-03-26,52.2055
VTI,2008-03-27,52.0117
VTI,2008-03-28,51.5490
VTI,2008-03-31,51.8100
VTI,2008-04-01,53.5779
VTI,2008-04-02,53.6135
VTI,2008-04-03,53.6768
VTI,2008-04-04,53.6966
VTI,2008-04-07,53.7242
VTI,2008-04-08,53.6254
VTI,2008-04-09,53.1429
VTI,2008-04-10,53.4118
VTI,2008-04-11,52.3202
VTI,2008-04-14,52.1422
VTI,2008-04-15,52.3914
VTI,2008-04-16,53.6886
VTI,2008-04-17,53.7559
VTI,2008-04-18,54.4955
VTI,2008-04-21,54.3808
VTI,2008-04-22,53.9260
VTI,2008-04-23,54.0921
VTI,2008-04-24,54.3926
VTI,2008-04-25,54.8119
VTI,2008-04-28,54.7881
VTI,2008-04-29,54.5587
VTI,2008-04-30,54.3412
VTI,2008-05-01,55.2983
VTI,2008-05-02,55.4565
VTI,2008-05-05,55.1718
VTI,2008-05-06,55.6416
VTI,2008-05-07,54.8593
VTI,2008-05-08,54.7486
VTI,2008-05-09,54.7169
VTI,2008-05-12,55.2825
VTI,2008-05-13,55.3466
VTI,2008-05-14,55.5198
